rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
969,1145,0.229,0.5197,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.","HeHe the earlys, he was the Army to thero-Cuban Renaissance, which the American African music to the prominence. the and pop pop music."
970,970,0.2274,0.5769,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-day stay, was sentenced from a sextic and the92. was a, to the inidneck Island. the is became the Island."
971,1053,0.2274,0.5769,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-day stay, was sentenced from a sextic and the92. was a, to the inidneck Island. the is became the Island."
972,1267,0.2274,0.5769,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-day stay, was sentenced from a sextic and the92. was a, to the inidneck Island. the is became the Island."
973,1081,0.2274,0.4639,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"InIn the few-year stay, was sentenced from a sextic. 1792. died a other to the inidneck Island. the is became the Island."
974,129,0.2273,0.4876,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","HeHe the from a caution of it romantic, and comedy tale, and a thriller, it's something quite funny about it story picture."
975,234,0.2273,0.4833,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","HeHes from a caution of it romantic, and comedy tale, and a thriller, it is something quite funny about it story picture."
976,858,0.2273,0.4219,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.","InIn was-founded the American American school in the United of New, the Academy School School in which public K-8 school school in"
977,1208,0.2273,0.4186,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.","TheThe was-founded the American American school in the United of New, the Academy School School in which public K-8 school school in"
978,263,0.2222,0.526,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","InIn he is, thoughtful filmodrama is be someuke theies and theures, it will also from short to toospective for be to the but than the few audience."
979,199,0.2222,0.5226,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short to toospective for be to the but than the few audience."
980,228,0.2222,0.5226,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short to toospective for be to the but than the few audience."
981,382,0.2222,0.5226,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short to toospective for be to the but than the few audience."
982,33,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
983,72,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
984,111,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
985,186,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
986,252,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
987,290,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
988,330,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,InIn most and and a by its simplicity and
989,370,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,HeHe most and and a by its simplicity and
990,409,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,InIn most and and a by its simplicity and
991,449,0.2222,0.3404,Its engaging simplicity is driven by appealing leads.,InIn most and and a by its simplicity and
992,145,0.2222,0.3398,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point of the barrel. a un un finish."
993,288,0.2222,0.3398,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point of the barrel. a un un finish."
994,220,0.2222,0.3318,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point of the barrel. a occasional un and."
995,368,0.2222,0.3318,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point of the barrel. a occasional un and."
996,31,0.2222,0.3048,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","InIn. with as and thenalling out, and endsunders into a point of the barrel. a intensity un and."
997,184,0.2222,0.3019,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","TheThe. with as and thenalling out, and endsunders into a point of the barrel. a intensity un and."
998,250,0.2222,0.3019,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","TheThe. with as and thenalling out, and endsunders into a point of the barrel. a intensity un and."
999,447,0.2222,0.2956,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point of the barrel. a un un and."
1000,39,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1001,78,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1002,152,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1003,192,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1004,256,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1005,296,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1006,336,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1007,376,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1008,415,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1009,455,0.2206,0.5361,Martyr gets royally screwed and comes back for more.,HeHeinez's aally screwed over he out to more.
1010,16,0.2174,0.3554,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","TheThe to to the, the of above and in still in a minutes or a most of a a endlessageragger, of time time"
1011,432,0.2174,0.3554,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","TheThe to to the, the of above and in still in a minutes or a most of a a endlessageragger, of time time"
1012,273,0.2174,0.346,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","InIn to to the, the of above and in still in a minutes or a most of a a endlessagerpl, of time time"
1013,132,0.2165,0.4329,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","HeHe to to the, the of above and in still in a minutes. a most is a a endlessxagger, of time."
1014,313,0.2165,0.4329,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","HeHe to to the, the of above and in still in a minutes. a most is a a endlessxagger, of time."
1015,22,0.2162,0.4429,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","TheThe a is who his few not voice persona, is doesn't the to capture the the compelling that's while not alone, is be been a classic moreastier. it were to be capture on its star. star qualities."
1016,175,0.2162,0.4418,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","TheThe a was who his few not voice persona, is doesn't the to capture the the compelling that's while not alone, is be been a classic moreastier. it were to be capture on its star. star qualities."
1017,215,0.2162,0.4418,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","TheThe a was who his few not voice persona, is doesn't the to capture the the compelling that's while not alone, is be been a classic moreastier. it were to be capture on its star. star qualities."
1018,242,0.2162,0.4418,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","TheThe a was who his few not voice persona, is doesn't the to capture the the compelling that's while not alone, is be been a classic moreastier. it were to be capture on its star. star qualities."
1019,359,0.2162,0.4306,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","TheThe a was who his few not voice persona, is doesn't the to capture the the compelling that's in not alone, is be been a classic moreastier. it were to be capture on its star. star qualities."
1020,351,0.2143,0.5035,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you coming. and will the music against.
1021,14,0.2143,0.473,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music against.
1022,167,0.2143,0.473,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music against.
1023,311,0.2143,0.473,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music against.
1024,54,0.2143,0.4583,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music for.
1025,92,0.2143,0.4583,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music for.
1026,207,0.2143,0.4583,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music for.
1027,235,0.2143,0.4583,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music for.
1028,430,0.2143,0.4583,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and of is not you entertained. and will the music for.
1029,130,0.2143,0.4444,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and is is not you entertained. and will the music for.
1030,390,0.2143,0.4444,"But the talented cast alone will keep you watching, as will the fight scenes.",HeHe he most and is is not you entertained. and will the music for.
1031,658,0.2121,0.4884,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.","InIn the,ally was the Motor Company as where was served became was a "" largest of a "" Time campaign about he that Ford people studentseducated men were were in Ford time-impitable Ford."
1032,815,0.2116,0.5914,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine that focuses the stories,"
1033,843,0.2116,0.5914,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine that focuses the stories,"
1034,899,0.2116,0.5914,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine that focuses the stories,"
1035,1165,0.2116,0.5914,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine that focuses the stories,"
1036,1193,0.2116,0.5914,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","HeHe the, heppola was theetrope,-Stars, a company, magazine that focuses the stories,"
1037,485,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1038,515,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1039,544,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1040,573,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1041,602,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1042,632,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1043,686,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1044,745,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1045,775,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1046,805,0.2116,0.5166,"In between his sea voyages, Kerouac stayed in New York with friends from Fordham.","HeHe the, two-ages, heouac was in New York City his, theham University"
1047,271,0.2,0.473,"But the talented cast alone will keep you watching, as will the fight scenes.",InIn he most and of is not you coming until and will the music against.
1048,69,0.1983,0.3714,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,"HeHe great, of a talented. has be been to to say. his has a most to the to win it great worth."
1049,327,0.1983,0.3714,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,"HeHe great, of a talented. has be been to to say. his has a most to the to win it great worth."
1050,446,0.1983,0.3714,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,"HeHe great, of a talented, has be been to to say. his has a most to the to win it great worth."
1051,879,0.1895,0.4983,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.","HeHe the earlys, he was the Army to thero-Cuban Renaissance. which the American African music to the prominence. the. pop pop music."
1052,947,0.1876,0.4981,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-day stay, was sentenced from a sextic. the92. was a, to the inidneck Island. the is became the Island."
1053,919,0.1876,0.4884,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-day stay, was sentenced from a sextic. the92. died a, to the inidneck Island. the is became the Island."
1054,807,0.1876,0.4574,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-year stay, was sentenced from a sextic. the92. was a, to the inidneck Island. the is became the Island."
1055,997,0.1876,0.4574,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-year stay, was sentenced from a sextic. the92. was a, to the inidneck Island. the is became the Island."
1056,863,0.1876,0.4419,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-year stay, was sentenced from a sextic. 1792. died a, to the inidneck Island. the is became the Island."
1057,1129,0.1876,0.4419,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-year stay, was sentenced from a sextic. 1792. died a, to the inidneck Island. the is became the Island."
1058,1241,0.1876,0.4419,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,"HeHe the few-year stay, was sentenced from a sextic. 1792. died a, to the inidneck Island. the is became the Island."
1059,122,0.1852,0.5145,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short for toospective for be to the but than the few audience."
1060,303,0.1852,0.5145,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short for toospective for be to the but than the few audience."
1061,343,0.1852,0.5145,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short for toospective for be to the but than the few audience."
1062,422,0.1852,0.5145,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","TheThe he is, thoughtful filmodrama is be someuke theies and theures, it will also from short for toospective for be to the but than the few audience."
1063,51,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1064,89,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1065,127,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1066,164,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1067,204,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1068,348,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1069,387,0.1818,0.3697,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except not the movie sense.
1070,11,0.1818,0.3667,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except when the movie sense.
1071,268,0.1818,0.3667,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except when the movie sense.
1072,427,0.1818,0.3667,It just doesn't have much else... especially in a moral sense.,HeHe's doesn't work the to to except when the movie sense.
1073,94,0.1737,0.3489,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","HeHe to to the, the of above and in still in a minutes. a most of a a endlessxagger, of time time"
1074,56,0.1737,0.3445,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","HeHe to to the, the of above and in still in a minutes. a most of a a endlessageragger, of time time"
1075,392,0.1732,0.3636,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.","HeHe to to the, the of above and in still in a minutes. a most of a a endlessxagger, of time."
1076,519,0.1707,0.1309,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally to he was been as by hisargent Shriver,aist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to join as his of State."
1077,577,0.1707,0.1293,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally to he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, theham heamara was the's offer to join as his of State."
1078,606,0.1707,0.1129,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to he theally to he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, theham heamara was the's offer to become as his of State."
1079,719,0.1707,0.1129,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally to he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to become as his of State."
1080,459,0.1707,0.1127,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally to he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, theham heamara was the's offer to become as his of State."
1081,635,0.1705,0.1184,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally's he was been as by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to join as his of State."
1082,749,0.1705,0.1184,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","TheThe is's to was theally's he was been as by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to join as his of State."
1083,489,0.1705,0.1138,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","InIn is's to he theally's he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to become as his of State."
1084,690,0.1705,0.1138,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","InIn is's to he theally's he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to become as his of State."
1085,779,0.1705,0.1138,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","HeHe is's to he theally's he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, the's heamara was the's offer to become as his of State."
1086,660,0.1705,0.1136,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","HeHe is's to he theally's he was been write by hisargent Shriver,whoist his his film or the State Department) he who he than a minutes later his president, theham heamara was the's offer to become as his of State."
1087,456,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1088,486,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1089,516,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1090,545,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1091,574,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1092,603,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1093,633,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1094,657,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1095,687,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1096,716,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1097,746,0.1667,0.2517,"During this period, McNamara helped to plan the 1945 bombing of Tokyo.","HeHe the time, heally was found found the construction Republican of the."
1098,98,0.1664,0.43,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented and. has knows a to the hands.
1099,136,0.1664,0.43,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented and. has knows a to the hands.
1100,173,0.1664,0.43,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented and. has knows a to the hands.
1101,240,0.1664,0.43,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented and. has knows a to the hands.
1102,436,0.1664,0.43,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented and. has knows a to the hands.
1103,277,0.1664,0.4264,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,InIn greatly detailed and wellirably acted film of a man and. has knows the to the hands.
1104,317,0.1664,0.4264,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a man and. has knows the to the hands.
1105,20,0.1664,0.4221,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,"TheThe greatly detailed and wellirably acted film of a man and, has knows the to the hands."
1106,60,0.1664,0.4221,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,"TheThe greatly detailed and wellirably acted film of a man and, has knows the to the hands."
1107,213,0.1664,0.4221,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,"TheThe greatly detailed and wellirably acted film of a man and, has knows the to the hands."
1108,357,0.1664,0.4205,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a man and. has knows a to the hands.
1109,396,0.1664,0.4175,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,HeHe greatly detailed and wellirably acted film of a talented artist. has deserves a to the hands.
1110,70,0.1664,0.3137,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point. the barrel. a un un finish."
1111,328,0.1664,0.3137,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point. the barrel. a un un finish."
1112,407,0.1664,0.3137,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a point. the barrel. a un un finish."
1113,109,0.1664,0.3122,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","HeHe. with as and thenalling out, and endsunders into a ground. the barrel. a un un finish."
1114,46,0.1538,0.5098,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","InIn he is, thoughtful filmodrama is be someuke theies, theures, it will also from short for toospective for be to the but than the few audience."
1115,84,0.1533,0.5,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.","HeHe in was, thoughtful filmodrama is be someovable,ies, theures, it's also from short for toospective for be to the but audience the few audience."
1116,124,0.15,0.3721,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","InIn great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1117,265,0.15,0.3721,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","InIn great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1118,305,0.15,0.3721,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","InIn great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1119,384,0.15,0.3721,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","InIn great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1120,8,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
1121,48,0.15,0.3692,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","TheThe great moving and, it culture with mostneyed, un-ited plot with a cut and a who look their over all."
