rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
974,395,0.0666,0.2478,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",He graduated from the University of Wisconsin-Madison with a degree in economics.
975,874,0.0666,0.1828,He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.,He graduated from Yale University with a degree in economics.
976,489,0.0661,0.2234,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","He was elected to the United States House of Representatives in 1884, and served until his death in 1896."
977,660,0.0661,0.2234,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.","He was elected to the United States House of Representatives in 1884, and served until his death in 1896."
978,813,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
979,869,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
980,897,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
981,925,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
982,976,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
983,1003,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
984,1031,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
985,1059,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
986,1246,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
987,1273,0.0649,0.3353,"Despite leaving the band for an acting career, he still composes music for some films.",He graduated from the University of Wisconsin-Madison with a degree in economics.
988,678,0.0649,0.2446,"Matthew Parker (August 6, 1504 - May 17, 1575) was Archbishop of Canterbury from 1559.",He was born in New York City and raised in the Bronx.
989,57,0.0649,0.2083,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",He graduated from the University of Wisconsin-Madison with a degree in economics.
990,133,0.0649,0.2083,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",He graduated from the University of Wisconsin-Madison with a degree in economics.
991,314,0.0649,0.2083,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",He graduated from the University of Wisconsin-Madison with a degree in economics.
992,393,0.0649,0.2083,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days",He graduated from the University of Wisconsin-Madison with a degree in economics.
993,35,0.0625,0.2747,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
994,1193,0.0625,0.2737,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
995,210,0.0625,0.26,"Cantet perfectly captures the hotel lobbies, two-lane highways, and roadside cafes that permeate Vincent's days","He was a member of the United States House of Representatives, serving from 1894 to 1898."
996,587,0.0625,0.2353,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
997,730,0.0625,0.2353,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
998,255,0.0625,0.1846,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,"He was a member of the United States House of Representatives, serving from 1894 to 1898."
999,114,0.0613,0.2353,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1000,333,0.0613,0.2353,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1001,481,0.0597,0.2599,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1002,569,0.0597,0.2599,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1003,655,0.0597,0.2599,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1004,712,0.0597,0.2599,"Adolf Otto Reinhold Windaus (December 25, 1876 - June 9, 1959) was a significant German chemist.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1005,335,0.0577,0.2078,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,He was born in New York City to a Jewish family.
1006,69,0.0564,0.2843,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1007,406,0.0564,0.2843,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1008,833,0.0564,0.1769,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1009,1239,0.0564,0.1769,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1010,1265,0.0564,0.1769,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1011,572,0.0554,0.2542,"During Kerouac's time at Columbia University, Burroughs and Kerouac got into trouble with the law for failing to report a murder; this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled And the Hippos Were Boiled in","He was elected to the United States House of Representatives in 1884, serving from 1887 until his death."
1012,744,0.0554,0.2542,"During Kerouac's time at Columbia University, Burroughs and Kerouac got into trouble with the law for failing to report a murder; this incident formed the basis of a mystery novel the two collaborated on in 1945 entitled And the Hippos Were Boiled in","He was elected to the United States House of Representatives in 1884, serving from 1887 until his death."
1013,163,0.0552,0.2222,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the United States House of Representatives, serving from 1894 to 1898."
1014,966,0.0549,0.3265,He was the founder and first president of the Naval War College between 1884 and 1886.,He graduated from Yale University with a degree in economics.
1015,1021,0.0549,0.3265,He was the founder and first president of the Naval War College between 1884 and 1886.,He graduated from Yale University with a degree in economics.
1016,1077,0.0549,0.3265,He was the founder and first president of the Naval War College between 1884 and 1886.,He graduated from Yale University with a degree in economics.
1017,1263,0.0549,0.3265,He was the founder and first president of the Naval War College between 1884 and 1886.,He graduated from Yale University with a degree in economics.
1018,822,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1019,850,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1020,878,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1021,906,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1022,934,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1023,1040,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1024,1068,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1025,1116,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1026,1144,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1027,1228,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1028,1282,0.0549,0.234,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1029,77,0.0549,0.1557,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,He graduated from Yale University with a degree in economics.
1030,116,0.0549,0.1557,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,He graduated from Yale University with a degree in economics.
1031,414,0.0549,0.1557,Men in Black II achieves ultimate insignificance -- it's the sci-fi comedy spectacle as Whiffle-Ball epic.,He graduated from Yale University with a degree in economics.
1032,67,0.0546,0.3218,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",He was a member of the United States House of Representatives from New York City.
1033,218,0.0546,0.3218,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",He was a member of the United States House of Representatives from New York City.
1034,247,0.0546,0.3218,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",He was a member of the United States House of Representatives from New York City.
1035,50,0.0546,0.2326,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,He was a member of the United States House of Representatives from New York City.
1036,823,0.0519,0.264,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1037,1145,0.0519,0.264,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1038,1256,0.0519,0.264,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1039,1283,0.0519,0.264,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1040,84,0.0519,0.2397,"While this gentle and affecting melodrama will have luvvies in raptures, it's far too slight and introspective to appeal to anything wider than a niche audience.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1041,807,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1042,919,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1043,947,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1044,997,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1045,1081,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1046,1241,0.0519,0.1794,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from the University of Wisconsin-Madison with a degree in economics.
1047,809,0.0518,0.2735,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
1048,1042,0.0511,0.2341,"In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.",He was a member of the United States House of Representatives from New York City.
1049,945,0.0509,0.1674,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He was born in New York City to a Jewish family.
1050,995,0.0509,0.1674,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He was born in New York City to a Jewish family.
1051,1051,0.0509,0.1674,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He was born in New York City to a Jewish family.
1052,1127,0.0509,0.1674,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He was born in New York City to a Jewish family.
1053,1293,0.0509,0.1674,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",He was born in New York City to a Jewish family.
1054,277,0.0505,0.3354,A richly imagined and admirably mature work from a gifted director who definitely has something on his mind.,He was born in New York City and raised in the Bronx.
1055,488,0.0505,0.2367,President-elect John F. Kennedy first offered the post of secretary of defense to former secretary Robert A. Lovett.,He was born in New York City and raised in the Bronx.
1056,88,0.0505,0.1512,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,He graduated from the University of Wisconsin-Madison with a degree in economics.
1057,126,0.0505,0.1512,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,He graduated from the University of Wisconsin-Madison with a degree in economics.
1058,203,0.0505,0.1512,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,He graduated from the University of Wisconsin-Madison with a degree in economics.
1059,386,0.0505,0.1512,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,He graduated from the University of Wisconsin-Madison with a degree in economics.
1060,658,0.0504,0.2395,"In 1946 McNamara joined Ford Motor Company, which he later said had been the result of a Life magazine article which reported how few college-educated managers there were at the then unprofitable company.","He was elected to the United States House of Representatives in 1884, and served until his death in 1896."
1061,234,0.05,0.2907,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","He was a member of the United States House of Representatives from New York City, serving from 1894 to 1898."
1062,365,0.05,0.2786,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.","He was a member of the United States House of Representatives from New York City, serving from 1894 to 1898."
1063,1163,0.05,0.2062,"Despite leaving the band for an acting career, he still composes music for some films.","He was a member of the United States House of Representatives from New York City, serving from 1894 to 1898."
1064,985,0.0497,0.1905,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from Yale University with a degree in economics.
1065,1012,0.0497,0.1905,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from Yale University with a degree in economics.
1066,1255,0.0497,0.1905,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",He graduated from Yale University with a degree in economics.
1067,166,0.0487,0.2885,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
1068,206,0.0487,0.2885,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
1069,350,0.0487,0.2885,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","He was a member of the United States House of Representatives, serving from 1894 to 1898."
1070,398,0.0485,0.2286,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
1071,1191,0.0476,0.3564,"Despite leaving the band for an acting career, he still composes music for some films.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1072,1219,0.0476,0.3564,"Despite leaving the band for an acting career, he still composes music for some films.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1073,270,0.0476,0.3248,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
1074,843,0.0476,0.2949,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1075,1165,0.0476,0.2949,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1076,93,0.0476,0.2947,It's solid and affecting and exactly as thought-provoking as it should be.,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1077,272,0.0476,0.2947,It's solid and affecting and exactly as thought-provoking as it should be.,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1078,129,0.0476,0.2723,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1079,45,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1080,121,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1081,227,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1082,262,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1083,302,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1084,342,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1085,381,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1086,421,0.0476,0.2712,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1087,292,0.0476,0.2404,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
1088,451,0.0476,0.2392,"It's a head-turner -- thoughtfully written, beautifully read and, finally, deeply humanizing.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1089,500,0.0476,0.2335,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1090,558,0.0476,0.2335,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1091,671,0.0476,0.2335,"Joseph H. Ball (November 3, 1905 - December 18, 1993) was an American politician.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1092,231,0.0476,0.2222,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1093,267,0.0476,0.2222,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1094,307,0.0476,0.2222,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1095,347,0.0476,0.2222,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,"He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1096,865,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1097,893,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1098,949,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1099,999,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1100,1027,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1101,1215,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1102,1243,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1103,1269,0.0465,0.3363,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1104,109,0.0449,0.3314,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",He graduated from Yale University with a degree in economics.
1105,106,0.0449,0.3117,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",He graduated from Yale University with a degree in economics.
1106,325,0.0449,0.3117,"Feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",He graduated from Yale University with a degree in economics.
1107,928,0.0449,0.2754,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.",He graduated from Yale University with a degree in economics.
1108,954,0.0449,0.2754,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.",He graduated from Yale University with a degree in economics.
1109,1276,0.0449,0.2754,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.",He graduated from Yale University with a degree in economics.
1110,918,0.0446,0.2063,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",He graduated from Yale University with a degree in economics.
1111,946,0.0446,0.2063,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",He graduated from Yale University with a degree in economics.
1112,969,0.0446,0.2063,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",He graduated from Yale University with a degree in economics.
1113,22,0.0445,0.2,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",He was a member of the Republican Party and served in the United States House of Representatives from 1894 to 1898.
1114,279,0.0445,0.2,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
1115,438,0.0445,0.2,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",He was a member of the Republican Party and served in the United States House of Representatives from 1917 to 1919.
1116,100,0.0445,0.1994,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1117,91,0.0428,0.27,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1118,310,0.0428,0.27,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1119,389,0.0428,0.27,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",He graduated from the University of Wisconsin-Madison with a degree in economics.
1120,230,0.0417,0.2437,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
1121,149,0.0413,0.1172,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1122,412,0.0413,0.1172,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the Republican Party, and served in the United States House of Representatives from 1917 to 1919."
1123,880,0.0407,0.2703,"In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.",He graduated from Yale University with a degree in economics.
1124,960,0.0407,0.2703,"In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.",He graduated from Yale University with a degree in economics.
1125,1146,0.0407,0.2703,"In 1867, his brother's company, Rockefeller & Andrews, absorbed this refinery, and in 1870, the company became Standard Oil.",He graduated from Yale University with a degree in economics.
1126,863,0.0404,0.197,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from Yale University with a degree in economics.
1127,1129,0.0404,0.197,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,He graduated from Yale University with a degree in economics.
1128,534,0.04,0.2286,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
1129,706,0.04,0.2286,"Raymond Arrieta (born March 26, 1965 in San Juan, Puerto Rico) is considered by many to be one of Puerto Rico's greatest comedians.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
1130,75,0.04,0.1029,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
1131,373,0.04,0.1029,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
1132,141,0.0394,0.199,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",He graduated from the University of Wisconsin-Madison with a degree in economics.
